category_code,p_code,p_group,kind_name_new,rank,unit,price,date
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000",2022-05-31
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"30,000",2022-05-31
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"24,000",2022-05-31
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"40,000",2022-05-31
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"36,000",2022-05-31
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-30
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-30
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800",2022-05-30
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-30
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-30
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-30
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-30
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-30
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000",2022-05-30
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"30,000",2022-05-30
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"24,000",2022-05-30
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"40,000",2022-05-30
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"36,000",2022-05-30
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,,2022-05-28
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,,2022-05-28
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,,2022-05-28
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,,2022-05-28
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,,2022-05-28
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,,2022-05-28
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,,2022-05-28
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,,2022-05-28
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,,2022-05-28
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,,2022-05-28
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,,2022-05-28
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,,2022-05-28
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,,2022-05-28
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-27
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-27
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"96,800",2022-05-27
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-27
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-27
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-27
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-27
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-27
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000",2022-05-27
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-27
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-27
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"40,600",2022-05-27
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"36,600",2022-05-27
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-26
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-26
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"96,800",2022-05-26
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-26
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-26
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-26
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-26
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-26
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000",2022-05-26
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-26
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-26
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"42,000",2022-05-26
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"38,000",2022-05-26
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-25
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-25
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-25
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-25
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-25
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-25
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-25
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-25
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000",2022-05-25
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-25
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-25
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"48,000",2022-05-25
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"44,000",2022-05-25
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-24
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-24
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-24
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-24
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-24
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-24
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-24
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-24
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000",2022-05-24
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-24
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-24
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"50,000",2022-05-24
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"46,000",2022-05-24
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-23
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-23
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-23
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-23
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-23
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-23
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-23
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-23
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"214,000",2022-05-23
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-23
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-23
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"50,000",2022-05-23
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"46,000",2022-05-23
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,,2022-05-21
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,,2022-05-21
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,,2022-05-21
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,,2022-05-21
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,,2022-05-21
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,,2022-05-21
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,,2022-05-21
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,,2022-05-21
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,,2022-05-21
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,,2022-05-21
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,,2022-05-21
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,,2022-05-21
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,,2022-05-21
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-20
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-20
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-20
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-20
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-20
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-20
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-20
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-20
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"214,000",2022-05-20
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-20
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-20
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"57,000",2022-05-20
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"53,000",2022-05-20
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-19
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-19
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-19
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-19
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-19
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-19
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-19
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-19
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"214,000",2022-05-19
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-19
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-19
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"57,000",2022-05-19
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"53,000",2022-05-19
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-18
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-18
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-18
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-18
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-18
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-18
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-18
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-18
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"214,000",2022-05-18
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-18
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-18
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"57,000",2022-05-18
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"53,000",2022-05-18
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-17
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-17
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-17
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-17
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-17
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-17
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-17
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-17
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"214,000",2022-05-17
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-17
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-17
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"57,000",2022-05-17
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"53,000",2022-05-17
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-16
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-16
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-16
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-16
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-16
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-16
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-16
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-16
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"222,000",2022-05-16
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-16
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-16
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"57,000",2022-05-16
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"53,000",2022-05-16
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,,2022-05-14
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,,2022-05-14
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,,2022-05-14
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,,2022-05-14
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,,2022-05-14
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,,2022-05-14
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,,2022-05-14
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,,2022-05-14
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,,2022-05-14
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,,2022-05-14
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,,2022-05-14
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,,2022-05-14
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,,2022-05-14
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-13
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-13
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-13
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-13
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-13
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-13
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-13
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-13
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"222,000",2022-05-13
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-13
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-13
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"58,000",2022-05-13
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"54,000",2022-05-13
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-12
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-12
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-12
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000",2022-05-12
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-12
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-12
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-12
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-12
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"222,000",2022-05-12
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-12
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-12
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"60,000",2022-05-12
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"56,000",2022-05-12
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-11
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-11
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-11
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"236,000",2022-05-11
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-11
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-11
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-11
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-11
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"222,000",2022-05-11
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-11
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-11
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"68,000",2022-05-11
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"64,000",2022-05-11
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-10
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-10
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-10
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"236,000",2022-05-10
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-10
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-10
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000",2022-05-10
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-10
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"222,000",2022-05-10
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-10
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-10
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"75,000",2022-05-10
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"71,000",2022-05-10
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700",2022-05-09
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-09
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-09
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"236,000",2022-05-09
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000",2022-05-09
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-09
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"261,000",2022-05-09
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-09
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"218,000",2022-05-09
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-09
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-09
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"75,000",2022-05-09
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"71,000",2022-05-09
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,,2022-05-07
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,,2022-05-07
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,,2022-05-07
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,,2022-05-07
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,,2022-05-07
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,,2022-05-07
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,,2022-05-07
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,,2022-05-07
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,,2022-05-07
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,,2022-05-07
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,,2022-05-07
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,,2022-05-07
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,,2022-05-07
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,600",2022-05-06
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000",2022-05-06
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300",2022-05-06
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"236,000",2022-05-06
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"121,000",2022-05-06
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000",2022-05-06
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"261,000",2022-05-06
AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000",2022-05-06
AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"218,000",2022-05-06
AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000",2022-05-06
AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000",2022-05-06
AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"78,000",2022-05-06
AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"74,000",2022-05-06
AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,,2022-05-05
AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,,2022-05-05
AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,,2022-05-05
AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,,2022-05-05
AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,,2022-05-05
AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,,2022-05-05
AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,,2022-05-05
