date,price,p_code,id
2021-11-04,160000,AW_A00027,161440
2021-11-04,150000,AW_A00028,161441
2021-11-04,22200,AW_A00074,161442
2021-11-04,17200,AW_A00075,161443
2021-11-04,5750,AW_A00042,161444
2021-11-04,5250,AW_A00043,161445
2021-11-03,9000,AW_A00080,161446
2021-11-03,8000,AW_A00081,161447
2021-11-03,5660,AW_A00122,161448
2021-11-03,5160,AW_A00123,161449
2021-11-03,21500,AW_A00113,161450
2021-11-03,19500,AW_A00114,161451
2021-11-03,22000,AW_A00101,161452
2021-11-03,20000,AW_A00102,161453
2021-11-03,21200,AW_A00103,161454
2021-11-03,18200,AW_A00104,161455
2021-11-03,6500,AW_A00126,161456
2021-11-03,4500,AW_A00127,161457
2021-11-03,11000,AW_A00111,161458
2021-11-03,6500,AW_A00112,161459
2021-11-03,59500,AW_A00136,161460
2021-11-03,53700,AW_A00137,161461
2021-11-03,56200,AW_A00138,161462
2021-11-03,52200,AW_A00139,161463
2021-11-03,23200,AW_A00120,161464
2021-11-03,21000,AW_A00121,161465
2021-11-03,31700,AW_A00196,161466
2021-11-03,28500,AW_A00197,161467
2021-11-03,21000,AW_A00156,161468
2021-11-03,18500,AW_A00157,161469
2021-11-03,11600,AW_A00060,161470
2021-11-03,9600,AW_A00061,161471
2021-11-03,26000,AW_A00039,161472
2021-11-03,23000,AW_A00040,161473
2021-11-03,9000,AW_A00041,161474
2021-11-03,9500,AW_A00128,161475
2021-11-03,8500,AW_A00129,161476
2021-11-03,600000,AW_A00016,161477
2021-11-03,550000,AW_A00017,161478
2021-11-03,750000,AW_A00010,161479
2021-11-03,700000,AW_A00011,161480
2021-11-03,99200,AW_A00174,161481
2021-11-03,92000,AW_A00175,161482
2021-11-03,35700,AW_A00176,161483
2021-11-03,31500,AW_A00177,161484
2021-11-03,40200,AW_A00180,161485
2021-11-03,34000,AW_A00181,161486
2021-11-03,85700,AW_A00093,161487
2021-11-03,77000,AW_A00094,161488
2021-11-03,100000,AW_A00186,161489
2021-11-03,95000,AW_A00187,161490
2021-11-03,63000,AW_A00184,161491
2021-11-03,58000,AW_A00185,161492
2021-11-03,15750,AW_A00124,161493
2021-11-03,14250,AW_A00125,161494
2021-11-03,1800,AW_A00044,161495
2021-11-03,1500,AW_A00045,161496
2021-11-03,8750,AW_A00141,161497
2021-11-03,8250,AW_A00142,161498
2021-11-03,35000,AW_A00108,161499
2021-11-03,30000,AW_A00109,161500
2021-11-03,53000,AW_A00110,161501
2021-11-03,50000,AW_A00070,161502
2021-11-03,45000,AW_A00071,161503
2021-11-03,24700,AW_A00031,161504
2021-11-03,20700,AW_A00032,161505
2021-11-03,42000,AW_A00188,161506
2021-11-03,37500,AW_A00189,161507
2021-11-03,20700,AW_A00160,161508
2021-11-03,17700,AW_A00161,161509
2021-11-03,28700,AW_A00057,161510
2021-11-03,23700,AW_A00058,161511
2021-11-03,155000,AW_A00029,161512
2021-11-03,145000,AW_A00030,161513
2021-11-03,160000,AW_A00027,161514
2021-11-03,150000,AW_A00028,161515
2021-11-03,18700,AW_A00074,161516
2021-11-03,13700,AW_A00075,161517
2021-11-03,5750,AW_A00042,161518
2021-11-03,5250,AW_A00043,161519
2021-11-02,8000,AW_A00080,161520
2021-11-02,7000,AW_A00081,161521
2021-11-02,6000,AW_A00122,161522
2021-11-02,5500,AW_A00123,161523
2021-11-02,22000,AW_A00113,161524
2021-11-02,20000,AW_A00114,161525
2021-11-02,25200,AW_A00101,161526
2021-11-02,23200,AW_A00102,161527
2021-11-02,26700,AW_A00103,161528
2021-11-02,23700,AW_A00104,161529
2021-11-02,6750,AW_A00126,161530
2021-11-02,4750,AW_A00127,161531
2021-11-02,11000,AW_A00111,161532
2021-11-02,6500,AW_A00112,161533
2021-11-02,53500,AW_A00136,161534
2021-11-02,47700,AW_A00137,161535
2021-11-02,43700,AW_A00138,161536
2021-11-02,39700,AW_A00139,161537
2021-11-02,25500,AW_A00120,161538
2021-11-02,23200,AW_A00121,161539
2021-11-02,29700,AW_A00196,161540
2021-11-02,26500,AW_A00197,161541
2021-11-02,21000,AW_A00156,161542
2021-11-02,18500,AW_A00157,161543
2021-11-02,10000,AW_A00060,161544
2021-11-02,8000,AW_A00061,161545
2021-11-02,26000,AW_A00039,161546
2021-11-02,23000,AW_A00040,161547
2021-11-02,9000,AW_A00041,161548
2021-11-02,9500,AW_A00128,161549
2021-11-02,8500,AW_A00129,161550
2021-11-02,600000,AW_A00016,161551
2021-11-02,550000,AW_A00017,161552
2021-11-02,750000,AW_A00010,161553
2021-11-02,700000,AW_A00011,161554
2021-11-02,99000,AW_A00174,161555
2021-11-02,91700,AW_A00175,161556
2021-11-02,34700,AW_A00176,161557
2021-11-02,30500,AW_A00177,161558
2021-11-02,46000,AW_A00180,161559
2021-11-02,39700,AW_A00181,161560
2021-11-02,89200,AW_A00093,161561
2021-11-02,80500,AW_A00094,161562
2021-11-02,100000,AW_A00186,161563
2021-11-02,95000,AW_A00187,161564
2021-11-02,63000,AW_A00184,161565
2021-11-02,58000,AW_A00185,161566
2021-11-02,15750,AW_A00124,161567
2021-11-02,14250,AW_A00125,161568
2021-11-02,1770,AW_A00044,161569
2021-11-02,1470,AW_A00045,161570
2021-11-02,8000,AW_A00141,161571
2021-11-02,7500,AW_A00142,161572
2021-11-02,35000,AW_A00108,161573
2021-11-02,30000,AW_A00109,161574
2021-11-02,53000,AW_A00110,161575
2021-11-02,50000,AW_A00070,161576
2021-11-02,45000,AW_A00071,161577
2021-11-02,26700,AW_A00031,161578
2021-11-02,22700,AW_A00032,161579
2021-11-02,46000,AW_A00188,161580
2021-11-02,41500,AW_A00189,161581
2021-11-02,22000,AW_A00160,161582
2021-11-02,19000,AW_A00161,161583
2021-11-02,28700,AW_A00057,161584
2021-11-02,23700,AW_A00058,161585
2021-11-02,155000,AW_A00029,161586
2021-11-02,145000,AW_A00030,161587
2021-11-02,160000,AW_A00027,161588
2021-11-02,150000,AW_A00028,161589
2021-11-02,18700,AW_A00074,161590
2021-11-02,13700,AW_A00075,161591
2021-11-02,5750,AW_A00042,161592
2021-11-02,5250,AW_A00043,161593
2021-11-01,7600,AW_A00080,161594
2021-11-01,6600,AW_A00081,161595
2021-11-01,8000,AW_A00122,161596
2021-11-01,7500,AW_A00123,161597
2021-11-01,24500,AW_A00113,161598
2021-11-01,22500,AW_A00114,161599
2021-11-01,32700,AW_A00101,161600
2021-11-01,30700,AW_A00102,161601
2021-11-01,33200,AW_A00103,161602
2021-11-01,30200,AW_A00104,161603
2021-11-01,8000,AW_A00126,161604
2021-11-01,6000,AW_A00127,161605
2021-11-01,11000,AW_A00111,161606
2021-11-01,6500,AW_A00112,161607
2021-11-01,55000,AW_A00136,161608
2021-11-01,49200,AW_A00137,161609
2021-11-01,41200,AW_A00138,161610
2021-11-01,37200,AW_A00139,161611
2021-11-01,27700,AW_A00120,161612
2021-11-01,25500,AW_A00121,161613
2021-11-01,28700,AW_A00196,161614
2021-11-01,25500,AW_A00197,161615
2021-11-01,21000,AW_A00156,161616
2021-11-01,18500,AW_A00157,161617
2021-11-01,11000,AW_A00060,161618
2021-11-01,9000,AW_A00061,161619
2021-11-01,26000,AW_A00039,161620
2021-11-01,23000,AW_A00040,161621
2021-11-01,9000,AW_A00041,161622
2021-11-01,11000,AW_A00128,161623
2021-11-01,10000,AW_A00129,161624
2021-11-01,600000,AW_A00016,161625
2021-11-01,550000,AW_A00017,161626
2021-11-01,750000,AW_A00010,161627
2021-11-01,700000,AW_A00011,161628
2021-11-01,102000,AW_A00174,161629
2021-11-01,95200,AW_A00175,161630
2021-11-01,35500,AW_A00176,161631
2021-11-01,31200,AW_A00177,161632
2021-11-01,43200,AW_A00180,161633
2021-11-01,37000,AW_A00181,161634
2021-11-01,94500,AW_A00093,161635
2021-11-01,85700,AW_A00094,161636
2021-11-01,100000,AW_A00186,161637
2021-11-01,95000,AW_A00187,161638
2021-11-01,63000,AW_A00184,161639
2021-11-01,58000,AW_A00185,161640
2021-11-01,15750,AW_A00124,161641
2021-11-01,14250,AW_A00125,161642
2021-11-01,2000,AW_A00044,161643
2021-11-01,1700,AW_A00045,161644
2021-11-01,8000,AW_A00141,161645
2021-11-01,7500,AW_A00142,161646
2021-11-01,35000,AW_A00108,161647
2021-11-01,30000,AW_A00109,161648
2021-11-01,53000,AW_A00110,161649
2021-11-01,53000,AW_A00070,161650
2021-11-01,48300,AW_A00071,161651
2021-11-01,33500,AW_A00031,161652
2021-11-01,29500,AW_A00032,161653
2021-11-01,47200,AW_A00188,161654
2021-11-01,42700,AW_A00189,161655
2021-11-01,22200,AW_A00160,161656
2021-11-01,19200,AW_A00161,161657
2021-11-01,28700,AW_A00057,161658
2021-11-01,23700,AW_A00058,161659
2021-11-01,155000,AW_A00029,161660
2021-11-01,145000,AW_A00030,161661
2021-11-01,160000,AW_A00027,161662
2021-11-01,150000,AW_A00028,161663
2021-11-01,18700,AW_A00074,161664
2021-11-01,13700,AW_A00075,161665
2021-11-01,5750,AW_A00042,161666
2021-11-01,5250,AW_A00043,161667
2021-10-29,7000,AW_A00080,161668
2021-10-29,6000,AW_A00081,161669
2021-10-29,6000,AW_A00122,161670
2021-10-29,5500,AW_A00123,161671
2021-10-29,23500,AW_A00113,161672
2021-10-29,21500,AW_A00114,161673
2021-10-29,53500,AW_A00101,161674
2021-10-29,51500,AW_A00102,161675
2021-10-29,50200,AW_A00103,161676
2021-10-29,47200,AW_A00104,161677
2021-10-29,9750,AW_A00126,161678
2021-10-29,7750,AW_A00127,161679
2021-10-29,11000,AW_A00111,161680
2021-10-29,6500,AW_A00112,161681
2021-10-29,61700,AW_A00136,161682
2021-10-29,56000,AW_A00137,161683
2021-10-29,56500,AW_A00138,161684
2021-10-29,52500,AW_A00139,161685
2021-10-29,36200,AW_A00120,161686
2021-10-29,34000,AW_A00121,161687
2021-10-29,40000,AW_A00196,161688
2021-10-29,36700,AW_A00197,161689
2021-10-29,19500,AW_A00156,161690
2021-10-29,17000,AW_A00157,161691
2021-10-29,13000,AW_A00060,161692
2021-10-29,11000,AW_A00061,161693
2021-10-29,26000,AW_A00039,161694
2021-10-29,23000,AW_A00040,161695
2021-10-29,9000,AW_A00041,161696
2021-10-29,18500,AW_A00128,161697
2021-10-29,17000,AW_A00129,161698
2021-10-29,600000,AW_A00016,161699
2021-10-29,550000,AW_A00017,161700
2021-10-29,750000,AW_A00010,161701
2021-10-29,700000,AW_A00011,161702
2021-10-29,112000,AW_A00174,161703
2021-10-29,105000,AW_A00175,161704
2021-10-29,38700,AW_A00176,161705
2021-10-29,34500,AW_A00177,161706
2021-10-29,50500,AW_A00180,161707
2021-10-29,44200,AW_A00181,161708
2021-10-29,97500,AW_A00093,161709
2021-10-29,88700,AW_A00094,161710
2021-10-29,100000,AW_A00186,161711
2021-10-29,95000,AW_A00187,161712
2021-10-29,63000,AW_A00184,161713
2021-10-29,58000,AW_A00185,161714
2021-10-29,15750,AW_A00124,161715
2021-10-29,14250,AW_A00125,161716
2021-10-29,1900,AW_A00044,161717
2021-10-29,1600,AW_A00045,161718
2021-10-29,8000,AW_A00141,161719
2021-10-29,7500,AW_A00142,161720
2021-10-29,35000,AW_A00108,161721
2021-10-29,30000,AW_A00109,161722
2021-10-29,53000,AW_A00110,161723
2021-10-29,63000,AW_A00070,161724
2021-10-29,58000,AW_A00071,161725
2021-10-29,48700,AW_A00031,161726
2021-10-29,44700,AW_A00032,161727
2021-10-29,48500,AW_A00188,161728
2021-10-29,44000,AW_A00189,161729
2021-10-29,23200,AW_A00160,161730
2021-10-29,20200,AW_A00161,161731
2021-10-29,28700,AW_A00057,161732
2021-10-29,23700,AW_A00058,161733
2021-10-29,155000,AW_A00029,161734
2021-10-29,145000,AW_A00030,161735
2021-10-29,160000,AW_A00027,161736
2021-10-29,150000,AW_A00028,161737
2021-10-29,13700,AW_A00074,161738
2021-10-29,8750,AW_A00075,161739
2021-10-29,7500,AW_A00042,161740
2021-10-29,7000,AW_A00043,161741
2021-10-28,7000,AW_A00080,161742
2021-10-28,6000,AW_A00081,161743
2021-10-28,6000,AW_A00122,161744
2021-10-28,5500,AW_A00123,161745
2021-10-28,26000,AW_A00113,161746
2021-10-28,24000,AW_A00114,161747
2021-10-28,57000,AW_A00101,161748
2021-10-28,55000,AW_A00102,161749
2021-10-28,51600,AW_A00103,161750
2021-10-28,48600,AW_A00104,161751
2021-10-28,10000,AW_A00126,161752
2021-10-28,8000,AW_A00127,161753
2021-10-28,11000,AW_A00111,161754
2021-10-28,6500,AW_A00112,161755
2021-10-28,65000,AW_A00136,161756
2021-10-28,59300,AW_A00137,161757
2021-10-28,56600,AW_A00138,161758
2021-10-28,52600,AW_A00139,161759
2021-10-28,38600,AW_A00120,161760
2021-10-28,36300,AW_A00121,161761
2021-10-28,39000,AW_A00196,161762
2021-10-28,35600,AW_A00197,161763
2021-10-28,20350,AW_A00156,161764
2021-10-28,17850,AW_A00157,161765
2021-10-28,13000,AW_A00060,161766
2021-10-28,11000,AW_A00061,161767
2021-10-28,26000,AW_A00039,161768
2021-10-28,23000,AW_A00040,161769
2021-10-28,9000,AW_A00041,161770
2021-10-28,22300,AW_A00128,161771
2021-10-28,21300,AW_A00129,161772
2021-10-28,600000,AW_A00016,161773
2021-10-28,550000,AW_A00017,161774
2021-10-28,750000,AW_A00010,161775
2021-10-28,700000,AW_A00011,161776
2021-10-28,103000,AW_A00174,161777
2021-10-28,96500,AW_A00175,161778
2021-10-28,38000,AW_A00176,161779
2021-10-28,33700,AW_A00177,161780
2021-10-28,50200,AW_A00180,161781
2021-10-28,44000,AW_A00181,161782
2021-10-28,86200,AW_A00093,161783
2021-10-28,77500,AW_A00094,161784
2021-10-28,100000,AW_A00186,161785
2021-10-28,95000,AW_A00187,161786
2021-10-28,63000,AW_A00184,161787
2021-10-28,58000,AW_A00185,161788
2021-10-28,15750,AW_A00124,161789
2021-10-28,14250,AW_A00125,161790
2021-10-28,1870,AW_A00044,161791
2021-10-28,1570,AW_A00045,161792
2021-10-28,8000,AW_A00141,161793
2021-10-28,7500,AW_A00142,161794
2021-10-28,35000,AW_A00108,161795
2021-10-28,30000,AW_A00109,161796
2021-10-28,53000,AW_A00110,161797
2021-10-28,60000,AW_A00070,161798
2021-10-28,55000,AW_A00071,161799
2021-10-28,52000,AW_A00031,161800
2021-10-28,48000,AW_A00032,161801
2021-10-28,44700,AW_A00188,161802
2021-10-28,40200,AW_A00189,161803
2021-10-28,27000,AW_A00160,161804
2021-10-28,24000,AW_A00161,161805
2021-10-28,28700,AW_A00057,161806
2021-10-28,23700,AW_A00058,161807
2021-10-28,155000,AW_A00029,161808
2021-10-28,145000,AW_A00030,161809
2021-10-28,160000,AW_A00027,161810
2021-10-28,150000,AW_A00028,161811
2021-10-28,13700,AW_A00074,161812
2021-10-28,8750,AW_A00075,161813
2021-10-28,7500,AW_A00042,161814
2021-10-28,7000,AW_A00043,161815
2021-10-27,7000,AW_A00082,161816
2021-10-27,6000,AW_A00083,161817
2021-10-27,5660,AW_A00122,161818
2021-10-27,5160,AW_A00123,161819
2021-10-27,21600,AW_A00113,161820
2021-10-27,19600,AW_A00114,161821
2021-10-27,53600,AW_A00101,161822
2021-10-27,51600,AW_A00102,161823
2021-10-27,52600,AW_A00103,161824
2021-10-27,49600,AW_A00104,161825
2021-10-27,10300,AW_A00126,161826
2021-10-27,8330,AW_A00127,161827
2021-10-27,11000,AW_A00111,161828
2021-10-27,6500,AW_A00112,161829
2021-10-27,66600,AW_A00136,161830
2021-10-27,61000,AW_A00137,161831
2021-10-27,60000,AW_A00138,161832
2021-10-27,56000,AW_A00139,161833
2021-10-27,38600,AW_A00120,161834
2021-10-27,36300,AW_A00121,161835
2021-10-27,41000,AW_A00196,161836
2021-10-27,37600,AW_A00197,161837
2021-10-27,15600,AW_A00156,161838
2021-10-27,12850,AW_A00157,161839
2021-10-27,11400,AW_A00062,161840
2021-10-27,9400,AW_A00063,161841
2021-10-27,26000,AW_A00039,161842
2021-10-27,23000,AW_A00040,161843
2021-10-27,9000,AW_A00041,161844
2021-10-27,21300,AW_A00128,161845
2021-10-27,20300,AW_A00129,161846
2021-10-27,600000,AW_A00016,161847
2021-10-27,550000,AW_A00017,161848
2021-10-27,750000,AW_A00010,161849
2021-10-27,700000,AW_A00011,161850
2021-10-27,102000,AW_A00174,161851
2021-10-27,95200,AW_A00175,161852
2021-10-27,36200,AW_A00176,161853
2021-10-27,32000,AW_A00177,161854
2021-10-27,47200,AW_A00180,161855
2021-10-27,41000,AW_A00181,161856
2021-10-27,75700,AW_A00093,161857
2021-10-27,67000,AW_A00094,161858
2021-10-27,100000,AW_A00186,161859
2021-10-27,95000,AW_A00187,161860
2021-10-27,63000,AW_A00184,161861
2021-10-27,58000,AW_A00185,161862
2021-10-27,14625,AW_A00124,161863
2021-10-27,13125,AW_A00125,161864
2021-10-27,1850,AW_A00044,161865
2021-10-27,1550,AW_A00045,161866
2021-10-27,8000,AW_A00141,161867
2021-10-27,7500,AW_A00142,161868
2021-10-27,35000,AW_A00108,161869
2021-10-27,30000,AW_A00109,161870
2021-10-27,53000,AW_A00110,161871
2021-10-27,60000,AW_A00070,161872
2021-10-27,55000,AW_A00071,161873
2021-10-27,51300,AW_A00031,161874
2021-10-27,47300,AW_A00032,161875
2021-10-27,37000,AW_A00188,161876
2021-10-27,32500,AW_A00189,161877
2021-10-27,26700,AW_A00160,161878
2021-10-27,23700,AW_A00161,161879
2021-10-27,28700,AW_A00057,161880
2021-10-27,23700,AW_A00058,161881
2021-10-27,155000,AW_A00029,161882
2021-10-27,145000,AW_A00030,161883
2021-10-27,160000,AW_A00027,161884
2021-10-27,150000,AW_A00028,161885
2021-10-27,11000,AW_A00074,161886
2021-10-27,7000,AW_A00075,161887
2021-10-27,5370,AW_A00042,161888
2021-10-27,4870,AW_A00043,161889
2021-10-26,7600,AW_A00082,161890
2021-10-26,6600,AW_A00083,161891
2021-10-26,7000,AW_A00122,161892
2021-10-26,6500,AW_A00123,161893
2021-10-26,30000,AW_A00113,161894
2021-10-26,28000,AW_A00114,161895
2021-10-26,63600,AW_A00101,161896
2021-10-26,61600,AW_A00102,161897
2021-10-26,68300,AW_A00103,161898
2021-10-26,65300,AW_A00104,161899
2021-10-26,12300,AW_A00126,161900
2021-10-26,10300,AW_A00127,161901
2021-10-26,11000,AW_A00111,161902
2021-10-26,6500,AW_A00112,161903
2021-10-26,106000,AW_A00136,161904
2021-10-26,101000,AW_A00137,161905
2021-10-26,70000,AW_A00138,161906
2021-10-26,66000,AW_A00139,161907
2021-10-26,39300,AW_A00120,161908
2021-10-26,37000,AW_A00121,161909
2021-10-26,41000,AW_A00196,161910
2021-10-26,37600,AW_A00197,161911
2021-10-26,15600,AW_A00156,161912
2021-10-26,12850,AW_A00157,161913
2021-10-26,10400,AW_A00062,161914
2021-10-26,8400,AW_A00063,161915
2021-10-26,26000,AW_A00039,161916
2021-10-26,23000,AW_A00040,161917
2021-10-26,9000,AW_A00041,161918
2021-10-26,21000,AW_A00128,161919
2021-10-26,20000,AW_A00129,161920
2021-10-26,600000,AW_A00016,161921
2021-10-26,550000,AW_A00017,161922
2021-10-26,750000,AW_A00010,161923
2021-10-26,700000,AW_A00011,161924
2021-10-26,96500,AW_A00174,161925
2021-10-26,88500,AW_A00175,161926
2021-10-26,37500,AW_A00176,161927
2021-10-26,33200,AW_A00177,161928
2021-10-26,55200,AW_A00180,161929
2021-10-26,49000,AW_A00181,161930
2021-10-26,62000,AW_A00093,161931
2021-10-26,54500,AW_A00094,161932
2021-10-26,100000,AW_A00186,161933
2021-10-26,95000,AW_A00187,161934
2021-10-26,63000,AW_A00184,161935
2021-10-26,58000,AW_A00185,161936
2021-10-26,14625,AW_A00124,161937
2021-10-26,13125,AW_A00125,161938
2021-10-26,1800,AW_A00044,161939
2021-10-26,1500,AW_A00045,161940
2021-10-26,7000,AW_A00141,161941
2021-10-26,6500,AW_A00142,161942
2021-10-26,40000,AW_A00108,161943
2021-10-26,35000,AW_A00109,161944
2021-10-26,54000,AW_A00110,161945
2021-10-26,60000,AW_A00070,161946
2021-10-26,55000,AW_A00071,161947
2021-10-26,55000,AW_A00031,161948
2021-10-26,51000,AW_A00032,161949
2021-10-26,34500,AW_A00188,161950
2021-10-26,30000,AW_A00189,161951
2021-10-26,26700,AW_A00160,161952
2021-10-26,23700,AW_A00161,161953
2021-10-26,28700,AW_A00057,161954
2021-10-26,23700,AW_A00058,161955
2021-10-26,155000,AW_A00029,161956
2021-10-26,145000,AW_A00030,161957
2021-10-26,160000,AW_A00027,161958
2021-10-26,150000,AW_A00028,161959
2021-10-26,11000,AW_A00074,161960
2021-10-26,7000,AW_A00075,161961
2021-10-26,5370,AW_A00042,161962
2021-10-26,4870,AW_A00043,161963
2021-10-25,7600,AW_A00082,161964
2021-10-25,6600,AW_A00083,161965
2021-10-25,7000,AW_A00122,161966
2021-10-25,6500,AW_A00123,161967
2021-10-25,30000,AW_A00113,161968
2021-10-25,28000,AW_A00114,161969
2021-10-25,63600,AW_A00101,161970
2021-10-25,61600,AW_A00102,161971
2021-10-25,68300,AW_A00103,161972
2021-10-25,65300,AW_A00104,161973
2021-10-25,12300,AW_A00126,161974
2021-10-25,10300,AW_A00127,161975
2021-10-25,11000,AW_A00111,161976
2021-10-25,6500,AW_A00112,161977
2021-10-25,106000,AW_A00136,161978
2021-10-25,101000,AW_A00137,161979
2021-10-25,70000,AW_A00138,161980
2021-10-25,66000,AW_A00139,161981
2021-10-25,39300,AW_A00120,161982
2021-10-25,37000,AW_A00121,161983
2021-10-25,41000,AW_A00196,161984
2021-10-25,37600,AW_A00197,161985
2021-10-25,15600,AW_A00156,161986
2021-10-25,12850,AW_A00157,161987
2021-10-25,10400,AW_A00062,161988
2021-10-25,8400,AW_A00063,161989
2021-10-25,26000,AW_A00039,161990
2021-10-25,23000,AW_A00040,161991
2021-10-25,9000,AW_A00041,161992
2021-10-25,21000,AW_A00128,161993
2021-10-25,20000,AW_A00129,161994
2021-10-25,600000,AW_A00016,161995
2021-10-25,550000,AW_A00017,161996
2021-10-25,750000,AW_A00010,161997
2021-10-25,700000,AW_A00011,161998
2021-10-25,96500,AW_A00174,161999
2021-10-25,88500,AW_A00175,162000
2021-10-25,37500,AW_A00176,162001
2021-10-25,33200,AW_A00177,162002
2021-10-25,55200,AW_A00180,162003
2021-10-25,49000,AW_A00181,162004
2021-10-25,62000,AW_A00093,162005
2021-10-25,54500,AW_A00094,162006
2021-10-25,100000,AW_A00186,162007
2021-10-25,95000,AW_A00187,162008
2021-10-25,63000,AW_A00184,162009
2021-10-25,58000,AW_A00185,162010
2021-10-25,14625,AW_A00124,162011
2021-10-25,13125,AW_A00125,162012
2021-10-25,1800,AW_A00044,162013
2021-10-25,1500,AW_A00045,162014
2021-10-25,7000,AW_A00141,162015
2021-10-25,6500,AW_A00142,162016
2021-10-25,40000,AW_A00108,162017
2021-10-25,35000,AW_A00109,162018
2021-10-25,54000,AW_A00110,162019
2021-10-25,60000,AW_A00070,162020
2021-10-25,55000,AW_A00071,162021
2021-10-25,55000,AW_A00031,162022
2021-10-25,51000,AW_A00032,162023
2021-10-25,34500,AW_A00188,162024
2021-10-25,30000,AW_A00189,162025
2021-10-25,26700,AW_A00160,162026
2021-10-25,23700,AW_A00161,162027
2021-10-25,26200,AW_A00057,162028
2021-10-25,21200,AW_A00058,162029
2021-10-25,155000,AW_A00029,162030
2021-10-25,145000,AW_A00030,162031
2021-10-25,160000,AW_A00027,162032
2021-10-25,150000,AW_A00028,162033
2021-10-25,11000,AW_A00074,162034
2021-10-25,7000,AW_A00075,162035
2021-10-25,5370,AW_A00042,162036
2021-10-25,4870,AW_A00043,162037
2021-10-22,7400,AW_A00082,162038
2021-10-22,6400,AW_A00083,162039
2021-10-22,7000,AW_A00122,162040
2021-10-22,6500,AW_A00123,162041
2021-10-22,29300,AW_A00113,162042
2021-10-22,27300,AW_A00114,162043
2021-10-22,64600,AW_A00101,162044
2021-10-22,62600,AW_A00102,162045
2021-10-22,67600,AW_A00103,162046
2021-10-22,64600,AW_A00104,162047
2021-10-22,9000,AW_A00126,162048
2021-10-22,7000,AW_A00127,162049
2021-10-22,11000,AW_A00111,162050
2021-10-22,6500,AW_A00112,162051
2021-10-22,128000,AW_A00136,162052
2021-10-22,122000,AW_A00137,162053
2021-10-22,65300,AW_A00138,162054
2021-10-22,61300,AW_A00139,162055
2021-10-22,38600,AW_A00120,162056
2021-10-22,36300,AW_A00121,162057
2021-10-22,57000,AW_A00196,162058
2021-10-22,53600,AW_A00197,162059
2021-10-22,15100,AW_A00156,162060
2021-10-22,12600,AW_A00157,162061
2021-10-22,11600,AW_A00062,162062
2021-10-22,9600,AW_A00063,162063
2021-10-22,28600,AW_A00039,162064
2021-10-22,25600,AW_A00040,162065
2021-10-22,8000,AW_A00041,162066
2021-10-22,18000,AW_A00128,162067
2021-10-22,17000,AW_A00129,162068
2021-10-22,600000,AW_A00016,162069
2021-10-22,550000,AW_A00017,162070
2021-10-22,750000,AW_A00010,162071
2021-10-22,700000,AW_A00011,162072
2021-10-22,87700,AW_A00174,162073
2021-10-22,79700,AW_A00175,162074
2021-10-22,33700,AW_A00176,162075
2021-10-22,29500,AW_A00177,162076
2021-10-22,53700,AW_A00180,162077
2021-10-22,47500,AW_A00181,162078
2021-10-22,67500,AW_A00093,162079
2021-10-22,60000,AW_A00094,162080
2021-10-22,100000,AW_A00186,162081
2021-10-22,95000,AW_A00187,162082
2021-10-22,63000,AW_A00184,162083
2021-10-22,58000,AW_A00185,162084
2021-10-22,14625,AW_A00124,162085
2021-10-22,13125,AW_A00125,162086
2021-10-22,1820,AW_A00044,162087
2021-10-22,1520,AW_A00045,162088
2021-10-22,7000,AW_A00141,162089
2021-10-22,6500,AW_A00142,162090
2021-10-22,40000,AW_A00108,162091
2021-10-22,35000,AW_A00109,162092
2021-10-22,54000,AW_A00110,162093
2021-10-22,60000,AW_A00070,162094
2021-10-22,55000,AW_A00071,162095
2021-10-22,48300,AW_A00031,162096
2021-10-22,44300,AW_A00032,162097
2021-10-22,30700,AW_A00188,162098
2021-10-22,26200,AW_A00189,162099
2021-10-22,28000,AW_A00160,162100
2021-10-22,25000,AW_A00161,162101
2021-10-22,26200,AW_A00057,162102
2021-10-22,21200,AW_A00058,162103
2021-10-22,155000,AW_A00029,162104
2021-10-22,145000,AW_A00030,162105
2021-10-22,160000,AW_A00027,162106
2021-10-22,150000,AW_A00028,162107
2021-10-22,11000,AW_A00074,162108
2021-10-22,7000,AW_A00075,162109
2021-10-22,3750,AW_A00042,162110
2021-10-22,3250,AW_A00043,162111
2021-10-21,5400,AW_A00082,162112
2021-10-21,4400,AW_A00083,162113
2021-10-21,4000,AW_A00122,162114
2021-10-21,3500,AW_A00123,162115
2021-10-21,31000,AW_A00113,162116
2021-10-21,29000,AW_A00114,162117
2021-10-21,60600,AW_A00101,162118
2021-10-21,58600,AW_A00102,162119
2021-10-21,56300,AW_A00103,162120
2021-10-21,53300,AW_A00104,162121
2021-10-21,10600,AW_A00126,162122
2021-10-21,8660,AW_A00127,162123
2021-10-21,11000,AW_A00111,162124
2021-10-21,6500,AW_A00112,162125
2021-10-21,101000,AW_A00136,162126
2021-10-21,95300,AW_A00137,162127
2021-10-21,62300,AW_A00138,162128
2021-10-21,58300,AW_A00139,162129
2021-10-21,36600,AW_A00120,162130
2021-10-21,34300,AW_A00121,162131
2021-10-21,49000,AW_A00196,162132
2021-10-21,45600,AW_A00197,162133
2021-10-21,11600,AW_A00156,162134
2021-10-21,9100,AW_A00157,162135
2021-10-21,11200,AW_A00062,162136
2021-10-21,9200,AW_A00063,162137
2021-10-21,30000,AW_A00039,162138
