date,price,p_code
2021-09-22,,AW_A00184
2021-09-22,,AW_A00185
2021-09-22,,AW_A00124
2021-09-22,,AW_A00125
2021-09-22,,AW_A00044
2021-09-22,,AW_A00045
2021-09-22,,AW_A00141
2021-09-22,,AW_A00142
2021-09-22,,AW_A00108
2021-09-22,,AW_A00109
2021-09-22,,AW_A00110
2021-09-22,,AW_A00070
2021-09-22,,AW_A00071
2021-09-22,,AW_A00031
2021-09-22,,AW_A00032
2021-09-22,,AW_A00188
2021-09-22,,AW_A00189
2021-09-22,,AW_A00160
2021-09-22,,AW_A00161
2021-09-22,,AW_A00057
2021-09-22,,AW_A00058
2021-09-22,,AW_A00029
2021-09-22,,AW_A00030
2021-09-22,,AW_A00027
2021-09-22,,AW_A00028
2021-09-22,,AW_A00074
2021-09-22,,AW_A00075
2021-09-22,,AW_A00042
2021-09-22,,AW_A00043
2021-09-21,,AW_A00082
2021-09-21,,AW_A00083
2021-09-21,,AW_A00122
2021-09-21,,AW_A00123
2021-09-21,,AW_A00113
2021-09-21,,AW_A00114
2021-09-21,,AW_A00101
2021-09-21,,AW_A00102
2021-09-21,,AW_A00103
2021-09-21,,AW_A00104
2021-09-21,,AW_A00126
2021-09-21,,AW_A00127
2021-09-21,,AW_A00111
2021-09-21,,AW_A00112
2021-09-21,,AW_A00150
2021-09-21,,AW_A00151
2021-09-21,,AW_A00136
2021-09-21,,AW_A00137
2021-09-21,,AW_A00138
2021-09-21,,AW_A00139
2021-09-21,,AW_A00120
2021-09-21,,AW_A00121
2021-09-21,,AW_A00196
2021-09-21,,AW_A00197
2021-09-21,,AW_A00156
2021-09-21,,AW_A00157
2021-09-21,,AW_A00062
2021-09-21,,AW_A00063
2021-09-21,,AW_A00039
2021-09-21,,AW_A00040
2021-09-21,,AW_A00041
2021-09-21,,AW_A00128
2021-09-21,,AW_A00129
2021-09-21,,AW_A00016
2021-09-21,,AW_A00017
2021-09-21,,AW_A00010
2021-09-21,,AW_A00011
2021-09-21,,AW_A00174
2021-09-21,,AW_A00175
2021-09-21,,AW_A00176
2021-09-21,,AW_A00177
2021-09-21,,AW_A00180
2021-09-21,,AW_A00181
2021-09-21,,AW_A00093
2021-09-21,,AW_A00094
2021-09-21,,AW_A00186
2021-09-21,,AW_A00187
2021-09-21,,AW_A00184
2021-09-21,,AW_A00185
2021-09-21,,AW_A00124
2021-09-21,,AW_A00125
2021-09-21,,AW_A00044
2021-09-21,,AW_A00045
2021-09-21,,AW_A00141
2021-09-21,,AW_A00142
2021-09-21,,AW_A00108
2021-09-21,,AW_A00109
2021-09-21,,AW_A00110
2021-09-21,,AW_A00070
2021-09-21,,AW_A00071
2021-09-21,,AW_A00031
2021-09-21,,AW_A00032
2021-09-21,,AW_A00188
2021-09-21,,AW_A00189
2021-09-21,,AW_A00160
2021-09-21,,AW_A00161
2021-09-21,,AW_A00057
2021-09-21,,AW_A00058
2021-09-21,,AW_A00029
2021-09-21,,AW_A00030
2021-09-21,,AW_A00027
2021-09-21,,AW_A00028
2021-09-21,,AW_A00074
2021-09-21,,AW_A00075
2021-09-21,,AW_A00042
2021-09-21,,AW_A00043
2021-09-20,,AW_A00082
2021-09-20,,AW_A00083
2021-09-20,,AW_A00122
2021-09-20,,AW_A00123
2021-09-20,,AW_A00113
2021-09-20,,AW_A00114
2021-09-20,,AW_A00101
2021-09-20,,AW_A00102
2021-09-20,,AW_A00103
2021-09-20,,AW_A00104
2021-09-20,,AW_A00126
2021-09-20,,AW_A00127
2021-09-20,,AW_A00111
2021-09-20,,AW_A00112
2021-09-20,,AW_A00150
2021-09-20,,AW_A00151
2021-09-20,,AW_A00136
2021-09-20,,AW_A00137
2021-09-20,,AW_A00138
2021-09-20,,AW_A00139
2021-09-20,,AW_A00120
2021-09-20,,AW_A00121
2021-09-20,,AW_A00196
2021-09-20,,AW_A00197
2021-09-20,,AW_A00156
2021-09-20,,AW_A00157
2021-09-20,,AW_A00062
2021-09-20,,AW_A00063
2021-09-20,,AW_A00039
2021-09-20,,AW_A00040
2021-09-20,,AW_A00041
2021-09-20,,AW_A00128
2021-09-20,,AW_A00129
2021-09-20,,AW_A00016
2021-09-20,,AW_A00017
2021-09-20,,AW_A00010
2021-09-20,,AW_A00011
2021-09-20,,AW_A00174
2021-09-20,,AW_A00175
2021-09-20,,AW_A00176
2021-09-20,,AW_A00177
2021-09-20,,AW_A00180
2021-09-20,,AW_A00181
2021-09-20,,AW_A00093
2021-09-20,,AW_A00094
2021-09-20,,AW_A00186
2021-09-20,,AW_A00187
2021-09-20,,AW_A00184
2021-09-20,,AW_A00185
2021-09-20,,AW_A00124
2021-09-20,,AW_A00125
2021-09-20,,AW_A00044
2021-09-20,,AW_A00045
2021-09-20,,AW_A00141
2021-09-20,,AW_A00142
2021-09-20,,AW_A00108
2021-09-20,,AW_A00109
2021-09-20,,AW_A00110
2021-09-20,,AW_A00070
2021-09-20,,AW_A00071
2021-09-20,,AW_A00031
2021-09-20,,AW_A00032
2021-09-20,,AW_A00188
2021-09-20,,AW_A00189
2021-09-20,,AW_A00160
2021-09-20,,AW_A00161
2021-09-20,,AW_A00057
2021-09-20,,AW_A00058
2021-09-20,,AW_A00029
2021-09-20,,AW_A00030
2021-09-20,,AW_A00027
2021-09-20,,AW_A00028
2021-09-20,,AW_A00074
2021-09-20,,AW_A00075
2021-09-20,,AW_A00042
2021-09-20,,AW_A00043
2021-09-18,,AW_A00082
2021-09-18,,AW_A00083
2021-09-18,,AW_A00122
2021-09-18,,AW_A00123
2021-09-18,,AW_A00113
2021-09-18,,AW_A00114
2021-09-18,,AW_A00101
2021-09-18,,AW_A00102
2021-09-18,,AW_A00103
2021-09-18,,AW_A00104
2021-09-18,,AW_A00126
2021-09-18,,AW_A00127
2021-09-18,,AW_A00111
2021-09-18,,AW_A00112
2021-09-18,,AW_A00136
2021-09-18,,AW_A00137
2021-09-18,,AW_A00138
2021-09-18,,AW_A00139
2021-09-18,,AW_A00120
2021-09-18,,AW_A00121
2021-09-18,,AW_A00196
2021-09-18,,AW_A00197
2021-09-18,,AW_A00156
2021-09-18,,AW_A00157
2021-09-18,,AW_A00062
2021-09-18,,AW_A00063
2021-09-18,,AW_A00039
2021-09-18,,AW_A00040
2021-09-18,,AW_A00041
2021-09-18,,AW_A00128
2021-09-18,,AW_A00129
2021-09-18,,AW_A00016
2021-09-18,,AW_A00017
2021-09-18,,AW_A00010
2021-09-18,,AW_A00011
2021-09-18,,AW_A00174
2021-09-18,,AW_A00175
2021-09-18,,AW_A00176
2021-09-18,,AW_A00177
2021-09-18,,AW_A00180
2021-09-18,,AW_A00181
2021-09-18,,AW_A00093
2021-09-18,,AW_A00094
2021-09-18,,AW_A00186
2021-09-18,,AW_A00187
2021-09-18,,AW_A00184
2021-09-18,,AW_A00185
2021-09-18,,AW_A00124
2021-09-18,,AW_A00125
2021-09-18,,AW_A00044
2021-09-18,,AW_A00045
2021-09-18,,AW_A00141
2021-09-18,,AW_A00142
2021-09-18,,AW_A00108
2021-09-18,,AW_A00109
2021-09-18,,AW_A00110
2021-09-18,,AW_A00070
2021-09-18,,AW_A00071
2021-09-18,,AW_A00031
2021-09-18,,AW_A00032
2021-09-18,,AW_A00188
2021-09-18,,AW_A00189
2021-09-18,,AW_A00160
2021-09-18,,AW_A00161
2021-09-18,,AW_A00057
2021-09-18,,AW_A00058
2021-09-18,,AW_A00029
2021-09-18,,AW_A00030
2021-09-18,,AW_A00027
2021-09-18,,AW_A00028
2021-09-18,,AW_A00074
2021-09-18,,AW_A00075
2021-09-18,,AW_A00042
2021-09-18,,AW_A00043
2021-09-17,,AW_A00150
2021-09-17,,AW_A00151
2021-09-16,,AW_A00150
2021-09-16,,AW_A00151
2021-09-15,,AW_A00150
2021-09-15,,AW_A00151
2021-09-14,,AW_A00150
2021-09-14,,AW_A00151
2021-09-13,,AW_A00150
2021-09-13,,AW_A00151
2021-09-11,,AW_A00082
2021-09-11,,AW_A00083
2021-09-11,,AW_A00122
2021-09-11,,AW_A00123
2021-09-11,,AW_A00113
2021-09-11,,AW_A00114
2021-09-11,,AW_A00101
2021-09-11,,AW_A00102
2021-09-11,,AW_A00103
2021-09-11,,AW_A00104
2021-09-11,,AW_A00126
2021-09-11,,AW_A00127
2021-09-11,,AW_A00111
2021-09-11,,AW_A00112
2021-09-11,,AW_A00150
2021-09-11,,AW_A00151
2021-09-11,,AW_A00136
2021-09-11,,AW_A00137
2021-09-11,,AW_A00138
2021-09-11,,AW_A00139
2021-09-11,,AW_A00120
2021-09-11,,AW_A00121
2021-09-11,,AW_A00196
2021-09-11,,AW_A00197
2021-09-11,,AW_A00156
2021-09-11,,AW_A00157
2021-09-11,,AW_A00062
2021-09-11,,AW_A00063
2021-09-11,,AW_A00039
2021-09-11,,AW_A00040
2021-09-11,,AW_A00041
2021-09-11,,AW_A00128
2021-09-11,,AW_A00129
2021-09-11,,AW_A00016
2021-09-11,,AW_A00017
2021-09-11,,AW_A00010
2021-09-11,,AW_A00011
2021-09-11,,AW_A00174
2021-09-11,,AW_A00175
2021-09-11,,AW_A00176
2021-09-11,,AW_A00177
2021-09-11,,AW_A00180
2021-09-11,,AW_A00181
2021-09-11,,AW_A00093
2021-09-11,,AW_A00094
2021-09-11,,AW_A00186
2021-09-11,,AW_A00187
2021-09-11,,AW_A00184
2021-09-11,,AW_A00185
2021-09-11,,AW_A00124
2021-09-11,,AW_A00125
2021-09-11,,AW_A00044
2021-09-11,,AW_A00045
2021-09-11,,AW_A00141
2021-09-11,,AW_A00142
2021-09-11,,AW_A00108
2021-09-11,,AW_A00109
2021-09-11,,AW_A00110
2021-09-11,,AW_A00070
2021-09-11,,AW_A00071
2021-09-11,,AW_A00031
2021-09-11,,AW_A00032
2021-09-11,,AW_A00188
2021-09-11,,AW_A00189
2021-09-11,,AW_A00160
2021-09-11,,AW_A00161
2021-09-11,,AW_A00057
2021-09-11,,AW_A00058
2021-09-11,,AW_A00029
2021-09-11,,AW_A00030
2021-09-11,,AW_A00027
2021-09-11,,AW_A00028
2021-09-11,,AW_A00074
2021-09-11,,AW_A00075
2021-09-11,,AW_A00042
2021-09-11,,AW_A00043
2021-09-04,,AW_A00082
2021-09-04,,AW_A00083
2021-09-04,,AW_A00122
2021-09-04,,AW_A00123
2021-09-04,,AW_A00113
2021-09-04,,AW_A00114
2021-09-04,,AW_A00101
2021-09-04,,AW_A00102
2021-09-04,,AW_A00103
2021-09-04,,AW_A00104
2021-09-04,,AW_A00126
2021-09-04,,AW_A00127
2021-09-04,,AW_A00111
2021-09-04,,AW_A00112
2021-09-04,,AW_A00150
2021-09-04,,AW_A00151
2021-09-04,,AW_A00136
2021-09-04,,AW_A00137
2021-09-04,,AW_A00138
2021-09-04,,AW_A00139
2021-09-04,,AW_A00120
2021-09-04,,AW_A00121
2021-09-04,,AW_A00196
2021-09-04,,AW_A00197
2021-09-04,,AW_A00156
2021-09-04,,AW_A00157
2021-09-04,,AW_A00062
2021-09-04,,AW_A00063
2021-09-04,,AW_A00039
2021-09-04,,AW_A00040
2021-09-04,,AW_A00041
2021-09-04,,AW_A00128
2021-09-04,,AW_A00129
2021-09-04,,AW_A00016
2021-09-04,,AW_A00017
2021-09-04,,AW_A00010
2021-09-04,,AW_A00011
2021-09-04,,AW_A00174
2021-09-04,,AW_A00175
2021-09-04,,AW_A00176
2021-09-04,,AW_A00177
2021-09-04,,AW_A00180
2021-09-04,,AW_A00181
2021-09-04,,AW_A00093
2021-09-04,,AW_A00094
2021-09-04,,AW_A00186
2021-09-04,,AW_A00187
2021-09-04,,AW_A00184
2021-09-04,,AW_A00185
2021-09-04,,AW_A00124
2021-09-04,,AW_A00125
2021-09-04,,AW_A00044
2021-09-04,,AW_A00045
2021-09-04,,AW_A00141
2021-09-04,,AW_A00142
2021-09-04,,AW_A00108
2021-09-04,,AW_A00109
2021-09-04,,AW_A00110
2021-09-04,,AW_A00070
2021-09-04,,AW_A00071
2021-09-04,,AW_A00031
2021-09-04,,AW_A00032
2021-09-04,,AW_A00188
2021-09-04,,AW_A00189
2021-09-04,,AW_A00160
2021-09-04,,AW_A00161
2021-09-04,,AW_A00057
2021-09-04,,AW_A00058
2021-09-04,,AW_A00029
2021-09-04,,AW_A00030
2021-09-04,,AW_A00027
2021-09-04,,AW_A00028
2021-09-04,,AW_A00074
2021-09-04,,AW_A00075
2021-09-04,,AW_A00042
2021-09-04,,AW_A00043
2021-09-03,,AW_A00014
2021-09-03,,AW_A00015
2021-09-03,,AW_A00012
2021-09-03,,AW_A00013
2021-09-02,,AW_A00014
2021-09-02,,AW_A00015
2021-09-02,,AW_A00012
2021-09-02,,AW_A00013
2021-08-28,,AW_A00082
2021-08-28,,AW_A00083
2021-08-28,,AW_A00122
2021-08-28,,AW_A00123
2021-08-28,,AW_A00113
2021-08-28,,AW_A00114
2021-08-28,,AW_A00101
2021-08-28,,AW_A00102
2021-08-28,,AW_A00103
2021-08-28,,AW_A00104
2021-08-28,,AW_A00126
2021-08-28,,AW_A00127
2021-08-28,,AW_A00111
2021-08-28,,AW_A00112
2021-08-28,,AW_A00150
2021-08-28,,AW_A00151
2021-08-28,,AW_A00136
2021-08-28,,AW_A00137
2021-08-28,,AW_A00138
2021-08-28,,AW_A00139
2021-08-28,,AW_A00120
2021-08-28,,AW_A00121
2021-08-28,,AW_A00196
2021-08-28,,AW_A00197
2021-08-28,,AW_A00156
2021-08-28,,AW_A00157
2021-08-28,,AW_A00062
2021-08-28,,AW_A00063
2021-08-28,,AW_A00039
2021-08-28,,AW_A00040
2021-08-28,,AW_A00041
2021-08-28,,AW_A00128
2021-08-28,,AW_A00129
2021-08-28,,AW_A00016
2021-08-28,,AW_A00017
2021-08-28,,AW_A00010
2021-08-28,,AW_A00011
2021-08-28,,AW_A00174
2021-08-28,,AW_A00175
2021-08-28,,AW_A00176
2021-08-28,,AW_A00177
2021-08-28,,AW_A00180
2021-08-28,,AW_A00181
2021-08-28,,AW_A00093
2021-08-28,,AW_A00094
2021-08-28,,AW_A00186
2021-08-28,,AW_A00187
2021-08-28,,AW_A00184
2021-08-28,,AW_A00185
2021-08-28,,AW_A00124
2021-08-28,,AW_A00125
2021-08-28,,AW_A00044
2021-08-28,,AW_A00045
2021-08-28,,AW_A00141
2021-08-28,,AW_A00142
2021-08-28,,AW_A00108
2021-08-28,,AW_A00109
2021-08-28,,AW_A00110
2021-08-28,,AW_A00070
2021-08-28,,AW_A00071
2021-08-28,,AW_A00031
2021-08-28,,AW_A00032
2021-08-28,,AW_A00188
2021-08-28,,AW_A00189
2021-08-28,,AW_A00160
2021-08-28,,AW_A00161
2021-08-28,,AW_A00057
2021-08-28,,AW_A00058
2021-08-28,,AW_A00029
2021-08-28,,AW_A00030
2021-08-28,,AW_A00027
2021-08-28,,AW_A00028
2021-08-28,,AW_A00074
2021-08-28,,AW_A00075
2021-08-28,,AW_A00042
2021-08-28,,AW_A00043
2021-08-27,,AW_A00014
2021-08-27,,AW_A00015
2021-08-27,,AW_A00012
2021-08-27,,AW_A00013
2021-08-26,,AW_A00014
2021-08-26,,AW_A00015
2021-08-26,,AW_A00012
2021-08-26,,AW_A00013
2021-08-21,,AW_A00082
2021-08-21,,AW_A00083
2021-08-21,,AW_A00122
2021-08-21,,AW_A00123
2021-08-21,,AW_A00113
2021-08-21,,AW_A00114
2021-08-21,,AW_A00101
2021-08-21,,AW_A00102
2021-08-21,,AW_A00103
2021-08-21,,AW_A00104
2021-08-21,,AW_A00126
2021-08-21,,AW_A00127
2021-08-21,,AW_A00111
2021-08-21,,AW_A00112
2021-08-21,,AW_A00150
2021-08-21,,AW_A00151
2021-08-21,,AW_A00136
2021-08-21,,AW_A00137
2021-08-21,,AW_A00138
2021-08-21,,AW_A00139
2021-08-21,,AW_A00120
2021-08-21,,AW_A00121
2021-08-21,,AW_A00196
2021-08-21,,AW_A00197
2021-08-21,,AW_A00156
2021-08-21,,AW_A00157
2021-08-21,,AW_A00062
2021-08-21,,AW_A00063
2021-08-21,,AW_A00039
2021-08-21,,AW_A00040
2021-08-21,,AW_A00041
2021-08-21,,AW_A00128
2021-08-21,,AW_A00129
2021-08-21,,AW_A00016
2021-08-21,,AW_A00017
2021-08-21,,AW_A00014
2021-08-21,,AW_A00015
2021-08-21,,AW_A00010
2021-08-21,,AW_A00011
2021-08-21,,AW_A00012
2021-08-21,,AW_A00013
2021-08-21,,AW_A00174
2021-08-21,,AW_A00175
2021-08-21,,AW_A00176
2021-08-21,,AW_A00177
2021-08-21,,AW_A00180
2021-08-21,,AW_A00181
2021-08-21,,AW_A00093
2021-08-21,,AW_A00094
2021-08-21,,AW_A00184
2021-08-21,,AW_A00185
2021-08-21,,AW_A00124
2021-08-21,,AW_A00125
2021-08-21,,AW_A00044
2021-08-21,,AW_A00045
2021-08-21,,AW_A00141
2021-08-21,,AW_A00142
2021-08-21,,AW_A00108
2021-08-21,,AW_A00109
2021-08-21,,AW_A00110
2021-08-21,,AW_A00070
2021-08-21,,AW_A00071
2021-08-21,,AW_A00031
2021-08-21,,AW_A00032
2021-08-21,,AW_A00188
2021-08-21,,AW_A00189
2021-08-21,,AW_A00160
2021-08-21,,AW_A00161
2021-08-21,,AW_A00057
2021-08-21,,AW_A00058
2021-08-21,,AW_A00029
2021-08-21,,AW_A00030
2021-08-21,,AW_A00027
2021-08-21,,AW_A00028
2021-08-21,,AW_A00074
2021-08-21,,AW_A00075
2021-08-21,,AW_A00042
2021-08-21,,AW_A00043
2021-08-16,,AW_A00082
2021-08-16,,AW_A00083
2021-08-16,,AW_A00122
2021-08-16,,AW_A00123
2021-08-16,,AW_A00113
2021-08-16,,AW_A00114
2021-08-16,,AW_A00101
2021-08-16,,AW_A00102
2021-08-16,,AW_A00103
2021-08-16,,AW_A00104
2021-08-16,,AW_A00126
2021-08-16,,AW_A00127
2021-08-16,,AW_A00111
2021-08-16,,AW_A00112
2021-08-16,,AW_A00150
2021-08-16,,AW_A00151
2021-08-16,,AW_A00136
2021-08-16,,AW_A00137
2021-08-16,,AW_A00138
2021-08-16,,AW_A00139
2021-08-16,,AW_A00120
2021-08-16,,AW_A00121
2021-08-16,,AW_A00196
2021-08-16,,AW_A00197
2021-08-16,,AW_A00156
2021-08-16,,AW_A00157
2021-08-16,,AW_A00062
2021-08-16,,AW_A00063
2021-08-16,,AW_A00039
2021-08-16,,AW_A00040
2021-08-16,,AW_A00041
2021-08-16,,AW_A00128
2021-08-16,,AW_A00129
2021-08-16,,AW_A00016
2021-08-16,,AW_A00017
2021-08-16,,AW_A00010
2021-08-16,,AW_A00011
2021-08-16,,AW_A00174
2021-08-16,,AW_A00175
2021-08-16,,AW_A00176
2021-08-16,,AW_A00177
2021-08-16,,AW_A00180
2021-08-16,,AW_A00181
2021-08-16,,AW_A00093
2021-08-16,,AW_A00094
2021-08-16,,AW_A00184
2021-08-16,,AW_A00185
2021-08-16,,AW_A00124
2021-08-16,,AW_A00125
2021-08-16,,AW_A00044
2021-08-16,,AW_A00045
2021-08-16,,AW_A00141
2021-08-16,,AW_A00142
2021-08-16,,AW_A00108
2021-08-16,,AW_A00109
2021-08-16,,AW_A00110
2021-08-16,,AW_A00070
2021-08-16,,AW_A00071
2021-08-16,,AW_A00031
2021-08-16,,AW_A00032
2021-08-16,,AW_A00188
2021-08-16,,AW_A00189
2021-08-16,,AW_A00160
2021-08-16,,AW_A00161
2021-08-16,,AW_A00057
2021-08-16,,AW_A00058
2021-08-16,,AW_A00029
2021-08-16,,AW_A00030
2021-08-16,,AW_A00027
2021-08-16,,AW_A00028
2021-08-16,,AW_A00074
2021-08-16,,AW_A00075
2021-08-16,,AW_A00042
2021-08-16,,AW_A00043
2021-08-14,,AW_A00082
2021-08-14,,AW_A00083
2021-08-14,,AW_A00122
2021-08-14,,AW_A00123
2021-08-14,,AW_A00113
2021-08-14,,AW_A00114
2021-08-14,,AW_A00101
2021-08-14,,AW_A00102
2021-08-14,,AW_A00103
2021-08-14,,AW_A00104
2021-08-14,,AW_A00126
2021-08-14,,AW_A00127
2021-08-14,,AW_A00111
2021-08-14,,AW_A00112
2021-08-14,,AW_A00150
2021-08-14,,AW_A00151
2021-08-14,,AW_A00136
2021-08-14,,AW_A00137
2021-08-14,,AW_A00138
2021-08-14,,AW_A00139
2021-08-14,,AW_A00120
2021-08-14,,AW_A00121
2021-08-14,,AW_A00196
2021-08-14,,AW_A00197
2021-08-14,,AW_A00156
2021-08-14,,AW_A00157
2021-08-14,,AW_A00062
2021-08-14,,AW_A00063
2021-08-14,,AW_A00039
2021-08-14,,AW_A00040
2021-08-14,,AW_A00041
2021-08-14,,AW_A00128
2021-08-14,,AW_A00129
2021-08-14,,AW_A00016
2021-08-14,,AW_A00017
2021-08-14,,AW_A00010
2021-08-14,,AW_A00011
2021-08-14,,AW_A00174
2021-08-14,,AW_A00175
2021-08-14,,AW_A00176
2021-08-14,,AW_A00177
2021-08-14,,AW_A00180
2021-08-14,,AW_A00181
2021-08-14,,AW_A00093
2021-08-14,,AW_A00094
2021-08-14,,AW_A00184
2021-08-14,,AW_A00185
2021-08-14,,AW_A00124
2021-08-14,,AW_A00125
2021-08-14,,AW_A00044
2021-08-14,,AW_A00045
2021-08-14,,AW_A00141
2021-08-14,,AW_A00142
2021-08-14,,AW_A00108
2021-08-14,,AW_A00109
2021-08-14,,AW_A00110
2021-08-14,,AW_A00070
2021-08-14,,AW_A00071
2021-08-14,,AW_A00031
2021-08-14,,AW_A00032
2021-08-14,,AW_A00188
2021-08-14,,AW_A00189
2021-08-14,,AW_A00160
2021-08-14,,AW_A00161
2021-08-14,,AW_A00057
2021-08-14,,AW_A00058
2021-08-14,,AW_A00029
2021-08-14,,AW_A00030
2021-08-14,,AW_A00027
2021-08-14,,AW_A00028
2021-08-14,,AW_A00074
2021-08-14,,AW_A00075
2021-08-14,,AW_A00042
2021-08-14,,AW_A00043
2021-08-07,,AW_A00082
2021-08-07,,AW_A00083
2021-08-07,,AW_A00122
2021-08-07,,AW_A00123
2021-08-07,,AW_A00113
2021-08-07,,AW_A00114
2021-08-07,,AW_A00101
2021-08-07,,AW_A00102
2021-08-07,,AW_A00103
2021-08-07,,AW_A00104
2021-08-07,,AW_A00126
2021-08-07,,AW_A00127
2021-08-07,,AW_A00111
2021-08-07,,AW_A00112
2021-08-07,,AW_A00150
2021-08-07,,AW_A00151
2021-08-07,,AW_A00136
2021-08-07,,AW_A00137
2021-08-07,,AW_A00138
2021-08-07,,AW_A00139
2021-08-07,,AW_A00120
2021-08-07,,AW_A00121
2021-08-07,,AW_A00196
2021-08-07,,AW_A00197
2021-08-07,,AW_A00156
2021-08-07,,AW_A00157
2021-08-07,,AW_A00062
2021-08-07,,AW_A00063
2021-08-07,,AW_A00039
2021-08-07,,AW_A00040
2021-08-07,,AW_A00041
2021-08-07,,AW_A00128
2021-08-07,,AW_A00129
2021-08-07,,AW_A00016
2021-08-07,,AW_A00017
2021-08-07,,AW_A00010
2021-08-07,,AW_A00011
2021-08-07,,AW_A00174
2021-08-07,,AW_A00175
2021-08-07,,AW_A00176
2021-08-07,,AW_A00177
2021-08-07,,AW_A00180
2021-08-07,,AW_A00181
2021-08-07,,AW_A00093
2021-08-07,,AW_A00094
2021-08-07,,AW_A00184
2021-08-07,,AW_A00185
2021-08-07,,AW_A00124
2021-08-07,,AW_A00125
2021-08-07,,AW_A00044
2021-08-07,,AW_A00045
2021-08-07,,AW_A00141
2021-08-07,,AW_A00142
2021-08-07,,AW_A00108
2021-08-07,,AW_A00109
2021-08-07,,AW_A00110
2021-08-07,,AW_A00070
2021-08-07,,AW_A00071
2021-08-07,,AW_A00031
2021-08-07,,AW_A00032
2021-08-07,,AW_A00188
2021-08-07,,AW_A00189
2021-08-07,,AW_A00160
2021-08-07,,AW_A00161
2021-08-07,,AW_A00057
2021-08-07,,AW_A00058
2021-08-07,,AW_A00029
2021-08-07,,AW_A00030
2021-08-07,,AW_A00027
2021-08-07,,AW_A00028
2021-08-07,,AW_A00074
2021-08-07,,AW_A00075
2021-08-07,,AW_A00042
2021-08-07,,AW_A00043
2021-08-03,,AW_A00182
2021-08-03,,AW_A00183
2021-08-02,,AW_A00182
2021-08-02,,AW_A00183
2021-07-31,,AW_A00082
2021-07-31,,AW_A00083
2021-07-31,,AW_A00122
2021-07-31,,AW_A00123
2021-07-31,,AW_A00113
2021-07-31,,AW_A00114
2021-07-31,,AW_A00101
2021-07-31,,AW_A00102
2021-07-31,,AW_A00103
2021-07-31,,AW_A00104
2021-07-31,,AW_A00126
2021-07-31,,AW_A00127
2021-07-31,,AW_A00111
2021-07-31,,AW_A00112
2021-07-31,,AW_A00150
2021-07-31,,AW_A00151
2021-07-31,,AW_A00136
2021-07-31,,AW_A00137
2021-07-31,,AW_A00138
2021-07-31,,AW_A00139
2021-07-31,,AW_A00120
2021-07-31,,AW_A00121
2021-07-31,,AW_A00196
2021-07-31,,AW_A00197
2021-07-31,,AW_A00156
2021-07-31,,AW_A00157
2021-07-31,,AW_A00062
2021-07-31,,AW_A00063
2021-07-31,,AW_A00039
2021-07-31,,AW_A00040
2021-07-31,,AW_A00041
2021-07-31,,AW_A00128
2021-07-31,,AW_A00129
2021-07-31,,AW_A00016
2021-07-31,,AW_A00017
2021-07-31,,AW_A00010
2021-07-31,,AW_A00011
2021-07-31,,AW_A00174
2021-07-31,,AW_A00175
2021-07-31,,AW_A00176
2021-07-31,,AW_A00177
2021-07-31,,AW_A00180
2021-07-31,,AW_A00181
2021-07-31,,AW_A00093
2021-07-31,,AW_A00094
2021-07-31,,AW_A00184
2021-07-31,,AW_A00185
2021-07-31,,AW_A00124
2021-07-31,,AW_A00125
2021-07-31,,AW_A00044
2021-07-31,,AW_A00045
2021-07-31,,AW_A00141
2021-07-31,,AW_A00142
2021-07-31,,AW_A00108
2021-07-31,,AW_A00109
2021-07-31,,AW_A00110
2021-07-31,,AW_A00070
2021-07-31,,AW_A00071
2021-07-31,,AW_A00031
2021-07-31,,AW_A00032
2021-07-31,,AW_A00188
2021-07-31,,AW_A00189
2021-07-31,,AW_A00160
2021-07-31,,AW_A00161
2021-07-31,,AW_A00057
2021-07-31,,AW_A00058
2021-07-31,,AW_A00029
2021-07-31,,AW_A00030
2021-07-31,,AW_A00027
2021-07-31,,AW_A00028
2021-07-31,,AW_A00074
2021-07-31,,AW_A00075
2021-07-31,,AW_A00042
2021-07-31,,AW_A00043
2021-07-30,,AW_A00182
2021-07-30,,AW_A00183
2021-07-29,,AW_A00182
2021-07-29,,AW_A00183
2021-07-28,,AW_A00182
2021-07-28,,AW_A00183
2021-07-27,,AW_A00182
2021-07-27,,AW_A00183
2021-07-26,,AW_A00182
2021-07-26,,AW_A00183
2021-07-24,,AW_A00082
2021-07-24,,AW_A00083
2021-07-24,,AW_A00122
2021-07-24,,AW_A00123
2021-07-24,,AW_A00113
2021-07-24,,AW_A00114
2021-07-24,,AW_A00101
2021-07-24,,AW_A00102
2021-07-24,,AW_A00103
2021-07-24,,AW_A00104
2021-07-24,,AW_A00126
2021-07-24,,AW_A00127
2021-07-24,,AW_A00111
2021-07-24,,AW_A00112
2021-07-24,,AW_A00150
2021-07-24,,AW_A00151
2021-07-24,,AW_A00136
2021-07-24,,AW_A00137
2021-07-24,,AW_A00138
2021-07-24,,AW_A00139
2021-07-24,,AW_A00120
2021-07-24,,AW_A00121
2021-07-24,,AW_A00196
2021-07-24,,AW_A00197
2021-07-24,,AW_A00156
2021-07-24,,AW_A00157
2021-07-24,,AW_A00062
2021-07-24,,AW_A00063
2021-07-24,,AW_A00039
2021-07-24,,AW_A00040
2021-07-24,,AW_A00041
2021-07-24,,AW_A00128
2021-07-24,,AW_A00129
2021-07-24,,AW_A00016
2021-07-24,,AW_A00017
