,item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1
37841,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-15,"41,300"
37842,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-15,"49,000"
37843,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-15,"44,000"
37844,망고,428,수입(5kg),00,상품,04,5kg,2021-09-15,"54,300"
37845,망고,428,수입(5kg),00,중품,05,5kg,2021-09-15,"49,300"
37846,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-14,"38,500"
37847,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-14,"33,500"
37848,배,412,신고(15kg),01,상품,04,15kg,2021-09-14,"47,500"
37849,배,412,신고(15kg),01,중품,05,15kg,2021-09-14,"42,500"
37850,배,412,원황(15kg),04,상품,04,15kg,2021-09-14,-
37851,배,412,원황(15kg),04,중품,05,15kg,2021-09-14,-
37852,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-14,"19,700"
37853,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-14,"14,700"
37854,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-14,"19,000"
37855,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-14,"14,000"
37856,포도,414,MBA(5kg),06,상품,04,5kg,2021-09-14,"20,600"
37857,포도,414,MBA(5kg),06,중품,05,5kg,2021-09-14,"15,600"
37858,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-14,"28,500"
37859,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-14,"23,500"
37860,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-14,"21,500"
37861,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-14,"16,500"
37862,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-14,"26,000"
37863,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-14,"21,000"
37864,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-14,"42,600"
37865,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-14,"37,600"
37866,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-14,"33,000"
37867,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-14,"28,000"
37868,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-14,"46,300"
37869,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-14,"41,300"
37870,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-14,"49,000"
37871,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-14,"44,000"
37872,망고,428,수입(5kg),00,상품,04,5kg,2021-09-14,"54,300"
37873,망고,428,수입(5kg),00,중품,05,5kg,2021-09-14,"49,300"
37874,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-13,"38,500"
37875,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-13,"33,500"
37876,배,412,신고(15kg),01,상품,04,15kg,2021-09-13,"47,500"
37877,배,412,신고(15kg),01,중품,05,15kg,2021-09-13,"42,500"
37878,배,412,원황(15kg),04,상품,04,15kg,2021-09-13,"39,000"
37879,배,412,원황(15kg),04,중품,05,15kg,2021-09-13,"34,000"
37880,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-13,"19,700"
37881,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-13,"14,700"
37882,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-13,"19,000"
37883,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-13,"14,000"
37884,포도,414,MBA(5kg),06,상품,04,5kg,2021-09-13,"20,600"
37885,포도,414,MBA(5kg),06,중품,05,5kg,2021-09-13,"15,600"
37886,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-13,"28,500"
37887,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-13,"23,500"
37888,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-13,"21,500"
37889,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-13,"16,500"
37890,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-13,"26,000"
37891,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-13,"21,000"
37892,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-13,"42,600"
37893,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-13,"37,600"
37894,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-13,"33,000"
37895,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-13,"28,000"
37896,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-13,"46,300"
37897,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-13,"41,300"
37898,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-13,"49,000"
37899,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-13,"44,000"
37900,망고,428,수입(5kg),00,상품,04,5kg,2021-09-13,"54,300"
37901,망고,428,수입(5kg),00,중품,05,5kg,2021-09-13,"49,300"
37902,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-11,-
37903,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-11,-
37904,배,412,신고(15kg),01,상품,04,15kg,2021-09-11,-
37905,배,412,신고(15kg),01,중품,05,15kg,2021-09-11,-
37906,배,412,원황(15kg),04,상품,04,15kg,2021-09-11,-
37907,배,412,원황(15kg),04,중품,05,15kg,2021-09-11,-
37908,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-11,-
37909,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-11,-
37910,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-11,-
37911,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-11,-
37912,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-11,-
37913,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-11,-
37914,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-11,-
37915,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-11,-
37916,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-11,-
37917,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-11,-
37918,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-11,-
37919,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-11,-
37920,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-11,-
37921,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-11,-
37922,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-11,-
37923,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-11,-
37924,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-11,-
37925,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-11,-
37926,망고,428,수입(5kg),00,상품,04,5kg,2021-09-11,-
37927,망고,428,수입(5kg),00,중품,05,5kg,2021-09-11,-
37928,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-10,"38,500"
37929,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-10,"33,500"
37930,배,412,신고(15kg),01,상품,04,15kg,2021-09-10,"47,500"
37931,배,412,신고(15kg),01,중품,05,15kg,2021-09-10,"42,500"
37932,배,412,원황(15kg),04,상품,04,15kg,2021-09-10,"39,000"
37933,배,412,원황(15kg),04,중품,05,15kg,2021-09-10,"34,000"
37934,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-10,"19,700"
37935,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-10,"14,700"
37936,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-10,"15,000"
37937,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-10,"10,000"
37938,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-10,"28,500"
37939,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-10,"23,500"
37940,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-10,"21,500"
37941,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-10,"16,500"
37942,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-10,"26,000"
37943,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-10,"21,000"
37944,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-10,"42,600"
37945,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-10,"37,600"
37946,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-10,"33,000"
37947,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-10,"28,000"
37948,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-10,"43,000"
37949,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-10,"38,000"
37950,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-10,"46,300"
37951,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-10,"41,300"
37952,망고,428,수입(5kg),00,상품,04,5kg,2021-09-10,"53,300"
37953,망고,428,수입(5kg),00,중품,05,5kg,2021-09-10,"48,300"
37954,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-09,"38,500"
37955,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-09,"33,500"
37956,배,412,신고(15kg),01,상품,04,15kg,2021-09-09,"47,500"
37957,배,412,신고(15kg),01,중품,05,15kg,2021-09-09,"42,500"
37958,배,412,원황(15kg),04,상품,04,15kg,2021-09-09,"42,500"
37959,배,412,원황(15kg),04,중품,05,15kg,2021-09-09,"37,500"
37960,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-09,"19,700"
37961,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-09,"14,700"
37962,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-09,"15,000"
37963,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-09,"10,000"
37964,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-09,"28,500"
37965,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-09,"23,500"
37966,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-09,"21,500"
37967,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-09,"16,500"
37968,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-09,"26,000"
37969,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-09,"21,000"
37970,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-09,"42,600"
37971,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-09,"37,600"
37972,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-09,"33,000"
37973,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-09,"28,000"
37974,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-09,"43,000"
37975,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-09,"38,000"
37976,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-09,"46,300"
37977,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-09,"41,300"
37978,망고,428,수입(5kg),00,상품,04,5kg,2021-09-09,"53,300"
37979,망고,428,수입(5kg),00,중품,05,5kg,2021-09-09,"48,300"
37980,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-08,"42,500"
37981,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-08,"37,500"
37982,배,412,신고(15kg),01,상품,04,15kg,2021-09-08,"47,500"
37983,배,412,신고(15kg),01,중품,05,15kg,2021-09-08,"42,500"
37984,배,412,원황(15kg),04,상품,04,15kg,2021-09-08,"45,200"
37985,배,412,원황(15kg),04,중품,05,15kg,2021-09-08,"40,200"
37986,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-08,"19,700"
37987,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-08,"14,700"
37988,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-08,"15,000"
37989,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-08,"10,000"
37990,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-08,"28,500"
37991,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-08,"23,500"
37992,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-08,"21,500"
37993,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-08,"16,500"
37994,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-08,"26,000"
37995,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-08,"21,000"
37996,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-08,"42,600"
37997,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-08,"37,600"
37998,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-08,"33,000"
37999,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-08,"28,000"
38000,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-08,"43,000"
38001,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-08,"38,000"
38002,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-08,"46,300"
38003,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-08,"41,300"
38004,망고,428,수입(5kg),00,상품,04,5kg,2021-09-08,"53,300"
38005,망고,428,수입(5kg),00,중품,05,5kg,2021-09-08,"48,300"
38006,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-09-07,-
38007,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-09-07,-
38008,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-07,"42,500"
38009,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-07,"37,500"
38010,배,412,신고(15kg),01,상품,04,15kg,2021-09-07,"47,500"
38011,배,412,신고(15kg),01,중품,05,15kg,2021-09-07,"42,500"
38012,배,412,원황(15kg),04,상품,04,15kg,2021-09-07,"45,200"
38013,배,412,원황(15kg),04,중품,05,15kg,2021-09-07,"40,200"
38014,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-09-07,-
38015,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-09-07,-
38016,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-07,"19,700"
38017,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-07,"14,700"
38018,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-07,"15,000"
38019,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-07,"10,000"
38020,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-07,"28,500"
38021,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-07,"23,500"
38022,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-07,"21,500"
38023,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-07,"16,500"
38024,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-07,"26,000"
38025,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-07,"21,000"
38026,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-07,"42,600"
38027,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-07,"37,600"
38028,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-07,"33,000"
38029,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-07,"28,000"
38030,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-07,"43,000"
38031,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-07,"38,000"
38032,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-07,"46,300"
38033,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-07,"41,300"
38034,망고,428,수입(5kg),00,상품,04,5kg,2021-09-07,"53,300"
38035,망고,428,수입(5kg),00,중품,05,5kg,2021-09-07,"48,300"
38036,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-09-06,-
38037,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-09-06,-
38038,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-06,"42,500"
38039,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-06,"37,500"
38040,배,412,신고(15kg),01,상품,04,15kg,2021-09-06,"47,500"
38041,배,412,신고(15kg),01,중품,05,15kg,2021-09-06,"42,500"
38042,배,412,원황(15kg),04,상품,04,15kg,2021-09-06,"45,200"
38043,배,412,원황(15kg),04,중품,05,15kg,2021-09-06,"40,200"
38044,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-09-06,-
38045,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-09-06,-
38046,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-06,"19,700"
38047,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-06,"14,700"
38048,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-06,"15,000"
38049,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-06,"10,000"
38050,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-06,"28,500"
38051,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-06,"23,500"
38052,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-06,"21,500"
38053,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-06,"16,500"
38054,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-06,"26,000"
38055,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-06,"21,000"
38056,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-06,"42,600"
38057,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-06,"37,600"
38058,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-06,"31,000"
38059,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-06,"26,000"
38060,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-06,"43,000"
38061,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-06,"38,000"
38062,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-06,"45,600"
38063,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-06,"40,600"
38064,망고,428,수입(5kg),00,상품,04,5kg,2021-09-06,"53,300"
38065,망고,428,수입(5kg),00,중품,05,5kg,2021-09-06,"48,300"
38066,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-04,-
38067,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-04,-
38068,배,412,원황(15kg),04,상품,04,15kg,2021-09-04,-
38069,배,412,원황(15kg),04,중품,05,15kg,2021-09-04,-
38070,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-04,-
38071,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-04,-
38072,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-04,-
38073,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-04,-
38074,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-04,-
38075,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-04,-
38076,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-04,-
38077,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-04,-
38078,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-04,-
38079,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-04,-
38080,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-04,-
38081,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-04,-
38082,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-04,-
38083,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-04,-
38084,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-04,-
38085,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-04,-
38086,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-04,-
38087,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-04,-
38088,망고,428,수입(5kg),00,상품,04,5kg,2021-09-04,-
38089,망고,428,수입(5kg),00,중품,05,5kg,2021-09-04,-
38090,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-09-03,-
38091,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-09-03,-
38092,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-03,"47,500"
38093,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-03,"42,500"
38094,배,412,원황(15kg),04,상품,04,15kg,2021-09-03,"47,500"
38095,배,412,원황(15kg),04,중품,05,15kg,2021-09-03,"42,500"
38096,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-09-03,-
38097,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-09-03,-
38098,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-03,"22,000"
38099,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-03,"17,000"
38100,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-03,"15,000"
38101,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-03,"10,000"
38102,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-03,"32,500"
38103,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-03,"27,500"
38104,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-03,"21,500"
38105,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-03,"16,500"
38106,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-03,"26,000"
38107,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-03,"21,000"
38108,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-03,"42,600"
38109,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-03,"37,600"
38110,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-03,"31,000"
38111,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-03,"26,000"
38112,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-03,"43,000"
38113,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-03,"38,000"
38114,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-03,"45,600"
38115,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-03,"40,600"
38116,망고,428,수입(5kg),00,상품,04,5kg,2021-09-03,"53,300"
38117,망고,428,수입(5kg),00,중품,05,5kg,2021-09-03,"48,300"
38118,사과,411,후지(10kg),05,상품,04,10kg,2021-09-02,-
38119,사과,411,후지(10kg),05,중품,05,10kg,2021-09-02,-
38120,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-09-02,-
38121,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-09-02,-
38122,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-02,"47,500"
38123,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-02,"42,500"
38124,배,412,신고(15kg),01,상품,04,15kg,2021-09-02,-
38125,배,412,신고(15kg),01,중품,05,15kg,2021-09-02,-
38126,배,412,원황(15kg),04,상품,04,15kg,2021-09-02,"56,500"
38127,배,412,원황(15kg),04,중품,05,15kg,2021-09-02,"51,500"
38128,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-09-02,-
38129,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-09-02,-
38130,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-02,"22,000"
38131,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-02,"17,000"
38132,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-02,"15,000"
38133,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-02,"10,000"
38134,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-02,"32,500"
38135,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-02,"27,500"
38136,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-02,"21,500"
38137,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-02,"16,500"
38138,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-02,"26,000"
38139,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-02,"21,000"
38140,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-02,"42,600"
38141,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-02,"37,600"
38142,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-02,"31,000"
38143,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-02,"26,000"
38144,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-02,"43,000"
38145,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-02,"38,000"
38146,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-02,"45,600"
38147,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-02,"40,600"
38148,체리,425,수입(5kg),00,상품,04,5kg,2021-09-02,-
38149,체리,425,수입(5kg),00,중품,05,5kg,2021-09-02,-
38150,망고,428,수입(5kg),00,상품,04,5kg,2021-09-02,"54,600"
38151,망고,428,수입(5kg),00,중품,05,5kg,2021-09-02,"49,600"
38152,사과,411,후지(10kg),05,상품,04,10kg,2021-09-01,-
38153,사과,411,후지(10kg),05,중품,05,10kg,2021-09-01,-
38154,사과,411,쓰가루(10kg),06,상품,04,10kg,2021-09-01,-
38155,사과,411,쓰가루(10kg),06,중품,05,10kg,2021-09-01,-
38156,사과,411,홍로(10kg),07,상품,04,10kg,2021-09-01,"47,500"
38157,사과,411,홍로(10kg),07,중품,05,10kg,2021-09-01,"42,500"
38158,배,412,신고(15kg),01,상품,04,15kg,2021-09-01,-
38159,배,412,신고(15kg),01,중품,05,15kg,2021-09-01,-
38160,배,412,원황(15kg),04,상품,04,15kg,2021-09-01,"56,500"
38161,배,412,원황(15kg),04,중품,05,15kg,2021-09-01,"51,500"
38162,복숭아,413,백도(4.5kg),01,상품,04,4.5kg,2021-09-01,-
38163,복숭아,413,백도(4.5kg),01,중품,05,4.5kg,2021-09-01,-
38164,포도,414,캠벨얼리(5kg),01,상품,04,5kg,2021-09-01,"22,000"
38165,포도,414,캠벨얼리(5kg),01,중품,05,5kg,2021-09-01,"17,000"
38166,포도,414,거봉(2kg),02,상품,04,2kg,2021-09-01,"15,000"
38167,포도,414,거봉(2kg),02,중품,05,2kg,2021-09-01,"10,000"
38168,포도,414,샤인머스켓(2kg),12,상품,04,2kg,2021-09-01,"32,500"
38169,포도,414,샤인머스켓(2kg),12,중품,05,2kg,2021-09-01,"27,500"
38170,감귤,415,시설(3kg),02,S과,13,3kg,2021-09-01,"21,500"
38171,감귤,415,시설(3kg),02,M과,14,3kg,2021-09-01,"16,500"
38172,바나나,418,수입(13kg),02,상품,04,13kg,2021-09-01,"26,000"
38173,바나나,418,수입(13kg),02,중품,05,13kg,2021-09-01,"21,000"
38174,참다래,419,그린 뉴질랜드(10kg),02,상품,04,10kg,2021-09-01,"42,600"
38175,참다래,419,그린 뉴질랜드(10kg),02,중품,05,10kg,2021-09-01,"37,600"
38176,파인애플,420,수입(12kg),02,상품,04,12kg,2021-09-01,"31,000"
38177,파인애플,420,수입(12kg),02,중품,05,12kg,2021-09-01,"26,000"
38178,오렌지,421,네이블 호주(18kg),06,상품,04,18kg,2021-09-01,"43,000"
38179,오렌지,421,네이블 호주(18kg),06,중품,05,18kg,2021-09-01,"38,000"
38180,레몬,424,수입(17kg),00,상품,04,17kg,2021-09-01,"45,600"
38181,레몬,424,수입(17kg),00,중품,05,17kg,2021-09-01,"40,600"
38182,체리,425,수입(5kg),00,상품,04,5kg,2021-09-01,-
38183,체리,425,수입(5kg),00,중품,05,5kg,2021-09-01,-
38184,망고,428,수입(5kg),00,상품,04,5kg,2021-09-01,"54,600"
38185,망고,428,수입(5kg),00,중품,05,5kg,2021-09-01,"49,600"
